2011;Aarti Gupta,Takashi Imoto,Sriram Sankaranarayanan,Hiroki Tokuoka,Franjo Ivancic,Naoto Maeda,Yoshiaki Miyazaki,Gogul Balakrishnan;DC2: A framework for scalable, scope-bounded software verification.;133-142;10;Analysis, Verification, and Validation;;selected
2011;Vladimir Levin,Thomas A. Ball,Fei Xie,Juncao Li,Con McGarvey;Formalizing hardware/software interface specifications.;143-152;10;Analysis, Verification, and Validation;;selected
2011;Mike Dodds,Alastair F. Donaldson,Matthew J. Parkinson,Matko Botincan;Safe asynchronous multicore memory operations.;153-162;10;Analysis, Verification, and Validation;;selected
2011;Udo Kelter,Timo Kehrer,Gabriele Taentzer;A rule-based approach to the semantic lifting of model differences in the context of model versioning.;163-172;10;Models;;selected
2011;Abel Hegedus,Akos Horvath,Istvan Rath,Daniel Varro;A model-driven framework for guided design space exploration.;173-182;10;Models;;selected
2011;Fabian Brosig,Nikolaus Huber,Samuel Kounev;Automated extraction of architecture-level performance models of distributed component-based systems.;183-192;10;Models;;selected
2011;Ariel Rabkin,Randy H. Katz;Precomputing possible configuration error diagnoses.;193-202;10;Debugging;;selected
2011;David Insa,Josep Silva;An optimal strategy for algorithmic debugging.;203-212;10;Debugging;;selected
2011;Sarah R. Clark,Mary Jean Harrold,Jake Cobb,James A. Jones,Gregory M. Kapfhammer;Localizing SQL faults in database applications.;213-222;10;Debugging;;selected
2011;John Grundy,Xiaofan Chen;Improving automated documentation to code traceability by combining retrieval techniques.;223-232;10;Documentation, Traceability, and Program Understanding;;selected
2011;Tao Xie,Qianxiang Wang,Hong Mei,Qian Wu,Guangtai Liang;Iterative mining of resource-releasing specifications.;233-242;10;Documentation, Traceability, and Program Understanding;;selected
2011;Patrick Maeder,Ghulam Rasool;Flexible design pattern detection based on feature types.;243-252;10;Documentation, Traceability, and Program Understanding;;selected
2011;Jing Jiang,Chengnian Sun,David Lo,Siau-Cheng Khoo;Towards more accurate retrieval of duplicate bug reports.;253-262;10;Software Maintenance I;;selected
2011;Tien N. Nguyen,Hoan Anh Nguyen,Hung Viet Nguyen,Tung Thanh Nguyen,Jafar M. Al-Kofahi;A topic-based approach for narrowing the search space of buggy files from a bug report.;263-272;10;Software Maintenance I;;selected
2011;Yijun Yu,Bashar Nuseibeh,Thein Than Tun;Specifying and detecting meaningful changes in programs.;273-282;10;Software Maintenance I;;selected
2011;Martina Maggio,Antonio Filieri,Carlo Ghezzi,Alberto Leva;Self-adaptive software meets control theory: A preliminary approach supporting reliability requirements.;283-292;10;Software Maintenance II;;selected
2011;Yuanfang Cai,Sunny Wong;Generalizing evolutionary coupling with stochastic dependencies.;293-302;10;Software Maintenance II;;selected
2011;Jeffrey Overbey,Ralph E. Johnson;Differential precondition checking: A lightweight, reusable analysis for refactoring tools.;303-312;10;Software Maintenance II;;selected
2011;Kim Lauenroth,Klaus Pohl,Richard Pohl;A performance comparison of contemporary algorithmic approaches for automated analysis operations on feature models.;313-322;10;Product Lines, Knowledge Acquisition, and Software Processes;;selected
2011;Swapna Gottipati,David Lo,Jing Jiang;Finding relevant answers in software forums.;323-332;10;Product Lines, Knowledge Acquisition, and Software Processes;;selected
2011;Ning Chen,Xiaokui Xiao,Steven C. H. Hoi;Software process evaluation: A machine learning approach.;333-342;10;Product Lines, Knowledge Acquisition, and Software Processes;;selected
2011;Andrew Butcher,Tim Menzies,Thomas Zimmermann,Andrian Marcus,David R. Cok;Local vs. global models for effort estimation and defect prediction.;343-351;9;Prediction and Ecological Inference;;selected
2011;David Evans,Samuel Kounev,Christoph Rathfelder;Capacity planning for event-based systems using automated performance predictions.;352-361;10;Prediction and Ecological Inference;;selected
2011;Premkumar T. Devanbu,Vladimir Filkov,Daryl Posnett;Ecological inference in empirical software engineering.;362-371;10;Prediction and Ecological Inference;;selected
2011;Hendrik Speidel,Sven Apel,Philipp Wendler,Alexander von Rhein,Dirk Beyer;Detection of feature interactions using feature-aware verification.;372-375;4;Short Papers I;;
2011;Markus Kimmig,Mira Mezini,Martin Monperrus;Querying source code with natural language.;376-379;4;Short Papers I;;
2011;Alex Groce;Coverage rewarded: Test input generation via adaptation-based programming.;380-383;4;Short Papers I;;
2011;Angela Lozano,Andy Kellens,Kim Mens;Mendel: Source code recommendation based on a genetic metaphor.;384-387;4;Short Papers I;;
2011;Elvinia Riccobene,Paolo Arcaini,Angelo Gargantini;Optimizing the automatic test generation by SAT and SMT solving for Boolean expressions.;388-391;4;Short Papers I;;
2011;Yi Wei,Bertrand Meyer,Carlo A. Furia,Yu Pei 0001,Martin Nordio;Code-based automated program fixing.;392-395;4;Short Papers I;;
2011;Richard N. Taylor,Yongjie Zheng;Taming changes With 1.x-Way architecture-implementation mapping.;396-399;4;Short Papers I;;
2011;Kristina Winbladh,Anand Ranganathan;Evaluating test selection strategies for end-user specified flow-based applications.;400-403;4;Short Papers I;;
